Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
00623200309DV623C691,236220,2003-09-15,3600,Y141,Southwest,R32UWTNQHY86,23516,0,0,Open,1
GS09P17KLC0004,236220,2017-04-28,4740,Z2AA,West,LPENHBUGJ874,162771,3,33584,Restricted,1
FA441805C0007,236220,2005-03-03,5700,Z119,Southeast,V2UAXCUYUEH6,2138596,2,22815,Open,""
V255C589A10314,236220,2005-08-08,3600,Z141,Midwest,C74ZC1M25XJ8,45511,0,0,Restricted,1
FA282319CA039,236220,2019-08-02,5700,Z2EA,Midwest,SH3LY6K61DE4,2527382,5,27701,Open,""
W912QR12C0017,236220,2012-03-22,2100,Y1JZ,Northeast,PH2VJ7PF5A84,3325000,1,6625,Open,6
DACA2103C0021,236220,2003-08-29,2100,Y199,Southeast,V2UAXCUYUEH6,7090842,14,1390513,Open,6
DAAA0803C0003,236220,2004-05-13,2100,Z111,Southwest,DDPPX51Q3GN5,0,2,53826,Restricted,1
W15QKN24C5049,236220,2024-09-28,2100,Z1AA,Northeast,D4D1LCJPNZJ9,754444,0,0,Open,4
W91B4L10C0011,236220,2010-01-27,2100,5670,Southeast,LN9PU5M2YZN5,200621,1,0,Open,1
36C77621C0037,236220,2021-03-31,3600,Y1DZ,Southwest,GDESNKUVKKZ3,4487400,7,357816,Open,13
AG91Z9C070004,236220,2007-07-06,12C2,Y119,West,FNMMBZHCNMW3,311720,8,9554,Open,2
GS04P06RAC0006,236220,2005-10-20,4740,Z111,Southwest,JF74C8PQZUM1,8893,1,986,Restricted,1
GS04P07RAP0051,236220,2007-02-05,4740,Z111,Southwest,JF74C8PQZUM1,9412,0,0,Restricted,1
N6945023C0048,236220,2023-09-19,1700,Y1BC,Southeast,MMXBQZ4HALN8,2585994,1,0,Open,""
W912QR05C0026,236220,2005-08-31,2100,Y199,Midwest,SLFJQ8XFEKN7,25323000,173,53160633,Open,5
FA252123C0036,236220,2023-09-11,5700,Z2AA,West,NWK9D2XDFGM8,944928,6,22720,Open,""
W912P910C0440,236220,2010-09-20,2100,Z141,Midwest,JQ1EULCXLK28,3497087,4,581277,Open,1
W9124Q11C0032,236220,2011-09-14,2100,Y299,Southwest,LGN3H5JD11V1,29616,0,0,Restricted,1
W911S719C0008,236220,2019-09-24,2100,Z1AA,West,JBEMQMJPJVD5,126453,2,6522,Open,1
GS02P04DTC0047,236220,2005-05-25,4740,R408,Northeast,M3F4MPGV1Z33,532017,32,10845946,Open,7
W911KB14C0008,236220,2014-04-14,2100,Y1AA,West,M6WQJQWAR4C5,16180297,5,82031,Open,6
70CMSW23C00000005,236220,2023-03-27,7012,J059,Southwest,V2ZBS5GE8GJ4,70259,0,0,Restricted,1
W9124722C9113,236220,2022-09-15,2100,Z1JZ,Southeast,PQJRULCY9RL1,114265,4,0,Open,1
GS01P12NFC0010,236220,2012-01-23,4740,Z2AA,Northeast,MYBLGQKCC597,41250,7,25104,Open,11
W91SMC17C0008,236220,2017-09-05,2100,Z2AZ,Southeast,P1JLNNA46KP3,51800,0,0,Open,3
W912C808C0004,236220,2008-02-05,2100,Z111,West,VLEWBW3HKLZ1,4980,0,0,Open,4
AG511450511440300,236220,2004-08-06,12H2,Z119,Midwest,EWE9EERE5JP5,242200,4,14634,Open,7
W911SG07C0035,236220,2007-09-26,2100,Z199,Southwest,UUALBEFEHT67,78597,0,0,Open,15
HSCG8217CPMV073,236220,2017-09-01,7008,Z2PZ,Southeast,UNFZG6Z8BWF7,1296603,6,88414,Open,9
N4008009C1502,236220,2008-12-22,1700,Y149,Northeast,ZMKGN5D6ZA19,7294531,10,422635,Open,""
W912QR21C0014,236220,2021-02-25,2100,Z1JZ,Southeast,NJKSKK8N9PE6,11605437,13,2527646,Open,4
47PG0318C0003,236220,2018-02-06,4740,Z2AA,Midwest,VL5HTBP1FZ79,20870,0,0,Open,2
2032H820C00034,236220,2020-09-11,2050,Z2AA,West,ZCWUG5M95NL6,376483,2,0,Restricted,1
GS04P06RAC0004,236220,2005-10-12,4740,Z111,Southeast,D14CXH1W6L67,90000,4,13450,Open,1
47PE0720C0044,236220,2020-09-28,4740,Z2AA,Southeast,GUMYH7QJFNZ5,19513,2,0,Open,1
36C24919C0176,236220,2019-08-13,3600,Z1DA,Southeast,Y9FRK3A8ZNE7,75104,0,0,Open,1
19AQMM18C0238,236220,2018-09-28,1900,Y1AA,Southeast,WE1MKFDMPQE7,20717857,5,19506417,Open,3
W90U4210C4028,236220,2010-02-24,2100,Y159,Southeast,LN9PU5M2YZN5,148275,1,106879,Open,1
1240LT23C0058,236220,2023-09-28,12C2,Y1AA,West,QY92NEWGC3G3,6356787,11,473764,Open,8
GS04P09RAC0096,236220,2009-09-04,4740,Z111,Southeast,NZ4KXPX3QQF7,9775,1,0,Open,1
GS10P10XJC0019,236220,2010-05-04,4740,Z111,West,RXKXEGMWDAG5,8620,0,0,Open,1
W912PM18C0034,236220,2018-09-29,2100,Y1AZ,West,RVE7GUNB8G57,729552,3,3761,Restricted,1
47PK0921C0015,236220,2021-03-24,4740,Z2AA,West,M125ET2M59Z3,240875,4,159512,Open,1
GS11P09YTC0426,236220,2009-08-19,4740,Z111,Southeast,XDMPNN7E1Z99,20768,1,20768,Open,1
47PK1319C0003,236220,2019-02-13,4740,Z2AA,West,UDSFEA2BSHB6,470437,0,0,Restricted,1
INPC9608080004,236220,2008-08-25,1443,Y199,West,NUJTJF89UGN7,95000,3,1425,Restricted,1
GS09P16WDC7023,236220,2016-08-22,4740,Z1AA,West,TG2JXYAX6Y75,18400,1,0,Open,1
36C25519C0099,236220,2019-07-29,3600,Z2DA,Midwest,ZHRKJX5UGJY7,3695498,11,188871,Open,2
DABK0503C0018,236220,2003-08-08,2100,Z119,Southwest,GQJVEELV2LJ7,114377,0,0,Open,2
47PJ0020C0054,236220,2020-04-29,4740,Z2AA,West,NFGMJQ662UL6,11042,1,1999,Open,1
W91B4M09C7061,236220,2009-02-02,2100,Y300,Southeast,LN9PU5M2YZN5,476357,2,15634,Open,3
NNK08CB55C,236220,2008-09-12,8000,Y199,Southeast,JEJWP7QAF173,182788,3,9871,Restricted,1
W911SA10C0018,236220,2010-09-09,2100,Z111,Midwest,ZJE3GTWE6D36,164870,1,0,Open,3
1232SC18C0062,236220,2018-09-18,12H2,Z1DB,Southeast,Y9FRK3A8ZNE7,147300,0,0,Open,1
INPC3000070018,236220,2007-03-12,1443,Y300,Southeast,JKUQM1QJMTJ9,156710,1,0,Restricted,1
VA261C0623,236220,2009-06-29,3600,Y141,West,N6F2MJSH4WM8,1488802,0,0,Restricted,1
VA69D17C0076,236220,2017-09-21,3600,Y1DZ,Midwest,F7NSRFCLTW57,299000,4,74164,Open,2
GS05P05GBC0006,236220,2004-10-27,4740,Y111,Midwest,R8V1TKE9LDQ7,2070916,0,0,Restricted,1
W9123612C0035,236220,2012-05-16,2100,Y1CZ,Southeast,U3G2SQTLS7Q4,13849000,25,452625,Open,15
GS04P13EXC0081,236220,2013-07-09,4740,Z2AA,Southeast,Y9FRK3A8ZNE7,303520,0,0,Open,9
140L0618C0036,236220,2018-08-30,1422,Y1FB,West,R8XAAZNCKEL5,261293,0,0,Open,1
N6945007C6848,236220,2007-09-29,1700,Z199,Southwest,Y33MET14EFL8,163272,6,99900,Open,""
W911KB20C0014,236220,2020-04-27,2100,Y1QA,West,KHY3NLJKXX53,3800278,3,101641,Restricted,1
47PM0421C0003,236220,2021-02-12,4740,Z2AA,Southeast,RW1NA7E92XR5,15968,1,0,Open,1
36C24823C0035,236220,2023-03-21,3600,Y1LB,Southeast,NWJ1Z3M5EAE5,2275121,1,96171,Open,2
W9124723C0081,236220,2023-09-21,2100,Y1JZ,Southeast,PQJRULCY9RL1,83219,0,0,Open,1
HSFLAR05C00001,236220,2005-03-25,7015,Y131,Southwest,VRDXFEJX9K59,4680839,5,16754,Open,3
AG04N7C100028,236220,2010-04-20,12C2,Z111,West,K6RPZW879UP4,109157,3,8148,Open,6
FA570812C0012,236220,2012-03-01,5700,C1FZ,Southeast,LN9PU5M2YZN5,0,0,0,Open,""
W9126G17C0126,236220,2017-09-29,2100,Z2PZ,Southwest,DAUNKDQLLR45,464045,0,0,Open,1
00562200309DV562C437,236220,2003-09-15,3600,Z141,Northeast,ZUC7NRMF4M84,602000,0,0,Open,2
W9115119C0014,236220,2019-04-16,2100,Z2AZ,West,ZCWUG5M95NL6,1111720,5,307838,Open,11
VA245C0638,236220,2011-07-29,3600,Y149,Southeast,DTP4G6KAPP44,980252,12,15831,Open,5
W911SF11C0042,236220,2011-09-23,2100,Z199,Southeast,KKVVGFBMKKP3,60623,0,0,Open,8
FA460807C0008,236220,2007-09-28,5700,Z151,Southeast,WGL6LCJ4KTX9,2999151,7,6887,Open,""
W9123815C0001,236220,2015-03-27,2100,Y1AZ,West,K1YLBZJ459X3,12777054,23,1556717,Open,2
W912L209C0008,236220,2009-09-28,2100,Y111,Southwest,KSTZTHNDCL67,6577000,14,690730,Open,18
IND10PC18479,236220,2011-04-06,1406,C119,West,FD1JJ1EK5QF9,179111,1,0,Restricted,1
N6945012C3086,236220,2012-06-26,1700,Y1JZ,Southwest,FF7VQ1JNQTA5,152553,3,5632,Open,""
GS09P11WRC0069,236220,2011-09-26,4740,Z111,West,LFTHCJVJHBE6,9900,2,0,Restricted,1
W9136412C0036,236220,2012-09-21,2100,Z2AA,Midwest,F5MXALLN7FQ7,184137,0,0,Restricted,1
W912JV15C0006,236220,2015-09-21,2100,Z1BZ,West,CNFPL9N642Y4,93486,0,0,Open,1
GS04P00EXC0018,236220,2004-03-17,4740,Y111,Southeast,H1KPDZLCMNR8,76304000,395,27663130,Open,2
W912DQ10C4002,236220,2009-12-30,2100,Y163,Midwest,CUX9NCVDJWT7,20680000,14,3605193,Open,10
47PE0618C0004,236220,2017-11-27,4740,H963,Southeast,RNKQAJS3M6V5,4925,0,0,Open,3
1282A718C0052,236220,2018-06-26,12C2,Z2AZ,Midwest,DQNLKMRXG8N5,343250,1,6667,Restricted,1
W912KZ13C0003,236220,2013-08-17,2100,Y1LA,Southeast,LKK5RJZKMTL4,187501,0,0,Open,1
70B01C19C00000167,236220,2019-09-20,7014,Z1AZ,West,MC5NT1MDXNJ4,303618,2,44703,Restricted,1
GS09P04WBC0005,236220,2003-11-17,4740,7125,West,UB3KUZG6SZB7,55296,0,0,Open,1
W912BV22C0008,236220,2022-01-27,2100,Y1NZ,Southeast,DA8FWK5JGDE8,15380793,2,113224,Open,2
GS11P11YTC0301,236220,2011-09-08,4740,Z111,Southeast,N26SE6DUH8V6,81695,0,0,Open,1
VA26315C0135,236220,2015-09-29,3600,Y1DA,Midwest,P3CTJ2KMB3J8,7050633,16,645228,Open,2
SALMEC06C0017,236220,2006-04-06,1900,AD61,Southeast,TZVBHKD3JJW1,2349802,5,475000,Restricted,1
VA25613C0296,236220,2013-09-27,3600,Y1PZ,Southeast,H5Y5BU8TQ6C7,9800,0,0,Open,1
W9124M23C0005,236220,2023-05-12,2100,Z2QA,Southeast,DKQHD8QKPYS3,211875,0,0,Restricted,1
W919QA10C0083,236220,2010-09-26,2100,Y199,Southeast,LN9PU5M2YZN5,156439,2,87074,Open,1
W912J205C2000,236220,2005-03-25,2100,Z299,Midwest,NWVBJ1ZR5R76,327300,2,9996,Open,8
SAQMMA17C0337,236220,2017-09-29,1900,Y1AA,Southeast,NJYWAPVJWDK1,23792711,15,11779008,Open,6
VA262C0034,236220,2007-06-19,3600,Z141,West,ZXCAWH6TMM26,8900,0,0,Restricted,1
36C24221C0108,236220,2021-03-31,3600,Y1DA,Northeast,NJ7ULJUL65A5,1123552,0,0,Open,2
AG32KWC090008,236220,2009-09-24,12K3,Y299,Southwest,E6KKL4NJLNG7,1043591,11,754693,Restricted,1
36C25623C0092,236220,2023-09-19,3600,Z2DA,Southeast,NWJ1Z3M5EAE5,540802,1,0,Open,2
DTFAEN12C00396,236220,2012-08-17,6920,Y1JZ,Northeast,GVXKNAMRZPK6,158200,0,0,Open,3
INF501815C036,236220,2005-09-22,1448,Y139,Southeast,N8H5ELMKNCU4,255000,2,32389,Open,5
140P5520C0028,236220,2020-08-25,1443,Y1CZ,Southeast,VYKVXUNBCEU4,51737,0,0,Open,1
N4008508C8031,236220,2008-06-09,1700,Z299,Northeast,FWDLTQVPLEW5,79106,1,39553,Open,""
W9126G15C0103,236220,2015-09-30,2100,Z2AZ,Southwest,JS49UA2D7444,3205882,7,2381820,Restricted,1
GS06P17TEC0009,236220,2017-04-18,4740,Z1AA,Midwest,GXLMYNAD3LZ7,44216,0,0,Open,1
47PG0818C0002,236220,2017-12-05,4740,Z1AA,Midwest,XDNKT3LJCKL7,4480,0,0,Restricted,1
N4008506C3276,236220,2006-09-27,1700,Y199,Northeast,QS4DKQ72ZK25,568339,2,9409,Open,""
36C25821C0045,236220,2021-03-29,3600,Y1DA,West,HHRZNKJMJYF7,378341,1,92729,Open,6
36C24924C0031,236220,2023-12-20,3600,Y1DA,Southeast,UF47Y9P8MN95,1929058,1,1901,Open,3
W912DW07C0005,236220,2007-03-22,2100,Y199,West,TYBBMBUXPFH6,9231600,17,1034146,Open,5
GS11P10YEC0022,236220,2010-05-21,4740,Z111,Southeast,NT2MD1MYLRE9,1729000,8,382007,Restricted,1
47PA0320C0015,236220,2020-02-13,4740,Z2AA,Southeast,DNNBG2PKQ125,111417,2,0,Open,1
VA701C0075,236220,2010-09-13,3600,Y141,Southeast,W1V5JS5H4UR5,2771436,7,462314,Open,3
36C25024C0046,236220,2024-01-19,3600,Y1LC,Midwest,PGXKMKH3QD93,2402488,0,0,Restricted,1
47PG0921C0003,236220,2021-02-11,4740,Z1AA,Midwest,NKFAQ2J467L3,19775,0,0,Open,1
36C24921C0050,236220,2021-03-08,3600,Z1DA,Southeast,X6N1HC5H7M74,6390,0,0,Restricted,1
140P6020C0020,236220,2020-09-16,1443,Z2PZ,Southwest,ZL1AFP7PT7Z2,162902,4,4000,Open,4
AG9AC7C150103,236220,2015-07-30,12C2,Z2GZ,Southeast,JJMLG26VJB58,26400,2,6800,Open,6
75N99019C00022,236220,2019-07-11,7529,Z2DA,Southeast,HHWNBYZHKMC5,277193,3,17733,Restricted,1
VA25916C0046,236220,2015-12-18,3600,Z2DA,West,RZDNMLWD95E5,821025,3,206379,Open,3
36C25623C0074,236220,2023-09-05,3600,Z1DA,Southeast,NWJ1Z3M5EAE5,1298993,2,0,Open,1
W912DQ12C4004,236220,2012-03-20,2100,Y1AZ,Southeast,KA5HQCLKUVW1,54325517,48,7369933,Open,11
SEG30014C0013,236220,2014-09-16,1900,Y1AZ,Southeast,LN9PU5M2YZN5,9434,0,0,Open,3
GS02P16PWC7025,236220,2016-06-22,4740,Z2AA,Northeast,JKQJNCLUSBD7,104075,4,3838,Open,3
36C25618C0193,236220,2018-09-27,3600,Z2DA,West,QFKLGGBHCHP7,27999,2,1320,Open,2
36C25723C0040,236220,2023-02-16,3600,Y1DA,Midwest,CNPJAW8VAZC1,485000,1,0,Open,5
GS01P15NGC0010,236220,2015-05-19,4740,Z2AA,Northeast,GHVKCK8NLZU9,26367,1,5883,Open,4
VA263C0655,236220,2009-04-28,3600,Y141,Midwest,U26VNZTQ5JF3,4119146,1,0,Restricted,1
ING17PC00101,236220,2017-09-26,1434,Y1AA,Southeast,H2U8P7XDJBP6,179800,1,4010,Open,4
W90YVD09C1002,236220,2009-07-20,2100,Y299,Southeast,LN9PU5M2YZN5,62110,1,0,Open,1
VA24814C0164,236220,2014-07-01,3600,Z1DA,Southeast,RNUHGU3NWEC8,23880,0,0,Restricted,1
VA25812C0067,236220,2012-05-04,3600,Z1GZ,Southwest,SSJNLSBEJ314,17567,0,0,Open,1
VA251C0799,236220,2010-05-20,3600,Z141,Midwest,RSUZTCPDU9B3,448500,0,0,Open,1
GS11P14MMP0021,236220,2014-06-09,4740,R799,Southeast,NJXAL9MUVVT3,172500,1,138825,Restricted,1
V101DC0232,236220,2007-06-08,3600,Z119,Southwest,WB1KNAULH895,10527000,6,660560,Open,4
HSTS0108CRES400,236220,2008-09-02,7013,AD61,Northeast,YPK2EEUPSM63,183236,1,0,Restricted,1
N6246705C2051,236220,2005-03-24,1700,Y159,Southeast,DLG9X3LBX6M6,513600,2,49135,Open,""
W912HP12C0042,236220,2012-09-29,2100,Y1FB,West,PYKLJT1PS8F5,2610135,8,2446899,Restricted,1
47PB0018C0014,236220,2018-09-18,4740,Z2AZ,Northeast,WKMVEPVY3RJ3,376741,5,11076,Restricted,1
36C25522C0036,236220,2022-04-12,3600,Z2DA,Southwest,MR6FELMMCJ31,10157729,8,548829,Open,4
N4008012C4417,236220,2012-09-27,1700,Z2JZ,West,JMXUUGWTKLD8,1545870,1,61784,Open,""
VA25915C0119,236220,2015-04-01,3600,Y1DB,West,SNG9LQMA4AX7,1076121,3,0,Open,5
V519C04174,236220,2004-09-28,3600,Y141,Southwest,JHKSHJY2NNJ8,149214,0,0,Restricted,1
47PB0219C0004,236220,2019-07-25,4740,Z2AA,Northeast,UP32LBKQKUQ9,0,2,72274,Open,1
GS05P08FBC0108,236220,2009-02-11,4740,Z111,Midwest,KTTBMKCEB2M6,695112,5,24857,Open,3
GS08P09JAC0089,236220,2010-02-17,4740,Y111,Southeast,RRKASFUKYMJ4,62210389,59,10371545,Open,4
INF14PC00270,236220,2014-09-19,1448,Z2EB,West,DVU7WSKRGB69,55364,1,0,Restricted,1
W91B4M09C7026,236220,2008-12-30,2100,Y163,Southeast,LN9PU5M2YZN5,265530,1,46713,Open,16
W912QR07C0031,236220,2007-06-13,2100,Y119,West,KHCKQ1ZWE6P4,29489000,38,555516,Open,4
0069D200303DV69DC5288A,236220,2003-03-15,3600,Z149,Midwest,SG3GN6BBA5C9,226810,0,0,Open,1
VA263C1273,236220,2011-06-14,3600,Z141,Midwest,HXEMD2MKRMQ6,246410,2,152388,Open,2
GS01P10NFC0019,236220,2010-04-12,4740,Z111,Northeast,UP32LBKQKUQ9,10500,1,14900,Open,3
N6247316C0003,236220,2016-09-27,1700,Y1GD,West,Z2VMMKEMTGA6,646269,4,7876,Open,""
