Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
VA24415C0468,236220,2015-09-30,3600,Y1DA,Northeast,F3PZYFQTXXW2,998000,3,67378,Open,2
VA259RA0685,236220,2009-12-22,3600,Y141,West,KKP5TM26XGB9,569848,4,14500,Open,9
36C25518C0158,236220,2018-05-08,3600,Z2DA,Midwest,ZHRKJX5UGJY7,172273,2,23908,Open,3
GS11P07ZGM0286,236220,2007-10-01,4740,Z111,Southeast,ECJ5F2MVAJX8,15950,0,0,Open,1
N4008012C0002,236220,2012-05-02,1700,Y1JZ,Southeast,H1KPDZLCMNR8,56954300,2,56850264,Open,""
VA241C0767,236220,2008-09-15,3600,Y111,Southeast,JLCJKLMN5E13,390774,0,0,Restricted,1
W912DS04C0013,236220,2004-05-27,2100,Y169,Northeast,MMGJB35MY469,20940000,4,94993,Open,8
GS09P16WNC7006,236220,2016-02-19,4740,Z2AA,Southwest,GVX6FSYKRE39,8910,1,4930,Open,1
GS11P17YTC0025,236220,2017-03-02,4740,C211,Southeast,LZVZCLZHD294,323514,5,26942,Restricted,1
GS11P16YTC7152,236220,2016-06-07,4740,Y1AA,Southeast,YN6MJHK117W8,24722,0,0,Open,1
47PK0524C0020,236220,2024-02-29,4740,Z2AA,West,R5U9KZV7WMV7,15888,0,0,Open,1
36C24818C0151,236220,2018-06-29,3600,Y1DZ,Southeast,CSB6Z5LBPR99,540796,4,364401,Restricted,1
V255Q72009,236220,2007-04-29,3600,Z141,Southeast,E2LNTGNM1968,27600,0,0,Restricted,1
DTFAAC13C00009,236220,2013-01-28,6920,Z2BC,Midwest,P2PBQ1PDK2S2,28225,0,0,Open,3
VA24814C0192,236220,2014-08-14,3600,Y1AZ,Southeast,RNUHGU3NWEC8,634710,5,123678,Restricted,1
W9128A14C0021,236220,2014-09-30,2100,Z2PZ,West,GNGMJ4BTEA61,11572670,39,2673687,Open,7
N3654A08C4002,236220,2008-03-31,1700,C113,Southeast,LN9PU5M2YZN5,286401,1,0,Open,""
697DCK18C00435,236220,2018-09-14,6920,Z1BD,West,GUHMTMJFMLK9,26210,0,0,Open,1
N4008011C2004,236220,2011-02-04,1700,Y199,Southeast,KM1KVDZ8JUF9,18274,0,0,Open,""
W15QKN17C1036,236220,2017-09-19,2100,Z2AA,Northeast,J8M6M516WFG3,395895,0,0,Restricted,1
36C25022C0034,236220,2021-12-10,3600,Y1DZ,Midwest,H8KMD811NZE3,1030350,4,85802,Open,5
47PK1520C0016,236220,2020-05-06,4740,Z2AA,West,V79BMWJ66XC6,45628,1,1194,Open,1
VA244C1164,236220,2009-10-30,3600,Y111,Southeast,CLJME3ENNXM6,5100,0,0,Open,3
12805B23C0035,236220,2023-09-15,12H2,Z2JZ,Southeast,V355ECBM6Z65,3888151,3,60334,Restricted,1
W917BK07C0004,236220,2007-03-07,2100,Y299,Southeast,LN9PU5M2YZN5,259975,1,0,Open,7
36C77624C0158,236220,2024-09-19,3600,Y1DA,Midwest,V3Q4XRK3UGH6,57533000,0,0,Open,5
GS08P13JAC0007,236220,2013-03-06,4740,Z2AA,West,R49TDHUQEM83,188785,2,2233,Restricted,1
W912KZ19C5002,236220,2019-06-17,2100,Y1JZ,Southeast,CQJRT1NCWBP9,73390,1,11626,Restricted,1
N0042124C0045,236220,2024-04-02,1700,Z2AA,Southeast,VUR8QKPP8NY3,39045,0,0,Open,""
VA260C0059,236220,2007-02-27,3600,Z141,West,NPRHJXMJ1JS4,97979,0,0,Restricted,1
VA101C0004,236220,2007-08-21,3600,Y141,Southeast,QSARSCMK6VF8,2934635,0,0,Restricted,1
TOS09016,236220,2008-12-22,2001,Z119,Southeast,PEH6G1L8J4J5,8750,1,8750,Open,1
W50S8T20C0004,236220,2020-09-17,2100,Z2PZ,Southeast,HCJFAHEJWLD5,824124,0,0,Open,3
W912ER09C0052,236220,2009-09-25,2100,Y299,Southeast,M1GBDYMMK189,5277557,1,0,Open,5
GS04P09RAC0100,236220,2009-08-26,4740,Z111,Southeast,NZ4KXPX3QQF7,3441,1,1837,Restricted,1
W9124722C0108,236220,2022-09-23,2100,Z1JZ,Southeast,SHD2A4Y9R9J3,45024,2,27768,Open,1
F0536CW10207,236220,2005-04-01,3300,Z191,Southeast,KEHAR2EFRDY3,42000,0,0,Restricted,1
GS09P09WBC0013,236220,2009-04-03,4740,Z111,West,YTBYKLK4GU21,7001,0,0,Open,1
W912LA11C6002,236220,2011-09-22,2100,Y152,West,VHPAP1D44SL4,10687,0,0,Open,1
GS02P10PVC0061,236220,2010-09-24,4740,Z111,Northeast,KLZNCFYVMM67,183875,6,16660,Restricted,1
GS04P15EXC0227,236220,2015-08-04,4740,Z2AA,Southeast,WMJNKBFACFJ9,3917,1,0,Open,1
70Z08720CPJT83500,236220,2020-03-06,7008,Z2JZ,West,GS6EPQRM9123,219860,1,0,Open,1
GS11P16MAC7114,236220,2016-08-11,4740,Z2AA,Southeast,C8YXMSHK3N34,42658,1,0,Open,1
VA259C0192,236220,2007-09-24,3600,Y141,West,ZS9AHFELJTN7,392727,1,10158,Restricted,1
V691C7711,236220,2007-10-09,3600,Z141,West,NHTKNZP5MSD1,569455,0,0,Restricted,1
W912LA19C8005,236220,2019-08-23,2100,Y1BZ,Southeast,D3JLKPCDVVF9,1806683,2,19843,Restricted,1
W5J9JE11C0160,236220,2011-07-23,2100,Y119,Southeast,NN2NGPDNCK23,116886,3,70922,Open,1
