Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
F1162303C0030,236220,2003-09-30,5700,Z111,Midwest,GMRJWAABE3F5,267418,4,15086,Open,""
N4008509C3208,236220,2009-05-27,1700,Y199,Southeast,F58ABW7WBAV7,12322300,10,707786,Open,""
47PE0520C0026,236220,2020-09-22,4740,Z2AA,Southeast,U3BHTDJKD355,27689,0,0,Restricted,1
W90YVD10C7009,236220,2009-12-18,2100,Y199,Southeast,LN9PU5M2YZN5,133319,2,0,Open,1
DACA5103C0038,236220,2003-09-29,2100,Y119,Northeast,GVXKNAMRZPK6,248260,2,40234,Restricted,1
DTFAWN11C00274,236220,2011-06-16,6920,Y123,West,VUGSJ2KM9M73,84980,0,0,Open,3
W912DW19C0012,236220,2019-07-17,2100,Y1JB,West,DGWUT8NL4LB4,5076462,14,457437,Open,6
N4008006C1062,236220,2006-09-29,1700,Z199,West,JJBYGM39TWM7,1472846,2,198152,Open,""
00436200305DV436C331,236220,2003-05-15,3600,Y149,West,RECGJAN84JA8,31337,0,0,Open,1
GS11P15YMC0027,236220,2015-03-17,4740,Z2AA,Southeast,NM1HCYC6M6T7,1701233,0,0,Restricted,1
W912QR17C0021,236220,2017-07-13,2100,Y1JZ,Southeast,QXNSEJFDC1K3,19331614,14,83107,Open,10
DOCSB134106C0054,236220,2006-09-14,1341,Z119,Southeast,L5RYERMSYGR8,1035216,2,3212,Restricted,1
47PF0018C0151,236220,2018-09-20,4740,Z2AA,Midwest,JDJFJDH3SBR6,650045,6,147686,Open,5
VA249C0276,236220,2007-09-26,3600,Z141,Southeast,CLJME3ENNXM6,651777,0,0,Open,3
GS09P07KLC0025,236220,2007-09-06,4740,AD61,West,Z6ACNHQPUKX1,195555,2,9417,Restricted,1
GS11P09YEC0232,236220,2009-09-02,4740,Z111,Northeast,JJ3UPU8JDYL6,41116,1,5000,Restricted,1
W9124715C0034,236220,2015-09-25,2100,Z2JZ,Southeast,N6MWAAM62JB8,50276,1,0,Open,9
W5KA4N10C0062,236220,2010-04-11,2100,Y199,Southeast,LN9PU5M2YZN5,38400,0,0,Open,1
INF401816C024,236220,2006-05-22,1448,Y119,Southeast,DYFCM5HVL1N8,1450000,2,381893,Restricted,1
W91QV123C0014,236220,2023-02-28,2100,S216,Southeast,M6NXFNNBE1F5,118728,2,97676,Open,1
GS08P16JEC7023,236220,2016-05-17,4740,Z2AA,West,GANGSFLSG4R5,10995,0,0,Restricted,1
47PM0519C0015,236220,2019-05-24,4740,Z2AA,Southeast,KWKDTSCNKNL1,34776,1,34776,Open,1
V69DC8588A,236220,2006-09-22,3600,Z141,Midwest,SG3GN6BBA5C9,8783,0,0,Restricted,1
W912GB18C0020,236220,2018-07-25,2100,Y1BZ,Northeast,JAE9WY8UGBN8,69415853,39,2309667,Open,3
DOCSB134107CN0024,236220,2007-06-01,1341,Z119,Southeast,JKUQM1QJMTJ9,258981,2,12223,Restricted,1
00518200309D518C35075,236220,2003-09-15,3600,Z141,Northeast,NW2RJN8TQQW1,28782,0,0,Open,1
FA441610C0054,236220,2010-09-30,5700,Z152,Southeast,GBJWUJKLCK29,41106,0,0,Open,""
VA263RA0932,236220,2010-03-18,3600,Z141,Midwest,UL7SN5LNUE29,291115,3,335583,Open,5
AG9A63C100040,236220,2010-07-15,12C2,Y199,West,ENCNMJ17V723,1279790,3,48113,Restricted,1
VA69DC1208,236220,2009-09-29,3600,Y111,Midwest,EBX9J8B47FF8,553957,0,0,Restricted,1
N4008505C0609,236220,2005-09-13,1700,Z199,Southeast,SHG5YDSACYF1,873598,3,73660,Open,""
GS11P14MKC0058,236220,2014-09-30,4740,Y1QA,Southeast,SZDJGDVDZGH3,77367000,53,13877517,Open,3
GS08P16JEC7020,236220,2016-02-10,4740,Z2AA,West,JJNWGN7TUTQ5,40387,0,0,Open,1
W91QV123C0106,236220,2023-09-28,2100,J035,Southeast,UK5TLA4W74E5,18669,0,0,Open,1
W5J9JE11C0190,236220,2011-09-08,2100,Y199,Southeast,LN9PU5M2YZN5,7497590,10,546688,Open,21
