Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
70B01C24C00000161,236220,2024-09-26,7014,Z2AA,Midwest,CLMDT32GT7F7,1000901,0,0,Restricted,1
V247C0404,236220,2005-06-03,3600,Z141,Southeast,UF6DWJVGMAZ5,9583,0,0,Restricted,1
VA608C80191,236220,2008-03-19,3600,Z141,Northeast,X3TQE41XJCA6,8945,1,5122,Open,5
W91B4M09C4068,236220,2009-04-07,2100,Y199,Southeast,LN9PU5M2YZN5,217956,4,557698,Open,12
AG02RCC100040,236220,2010-09-03,12C2,Y199,West,QSNLAVNC6R97,44358,4,47882,Open,4
GS08P08JBP0147,236220,2008-08-06,4740,Z111,West,T29KPANQL3H2,21528,0,0,Restricted,1
HSFLGL13C00013,236220,2013-09-19,7015,Z2AA,West,P7KVKJQ6DRD7,5895000,9,260795,Open,9
N4008524C0038,236220,2024-09-27,1700,Z1GZ,Southeast,RL6YZXFT8R87,467305,0,0,Open,""
VA247C0918,236220,2009-04-06,3600,AD61,Southeast,QMMCTT4QA1U4,342466,0,0,Restricted,1
36C24824C0014,236220,2023-11-14,3600,Z1DA,Southeast,ZNUXUQN5Y4Y5,7199484,0,0,Open,3
N4425514C8003,236220,2014-07-10,1700,Z2NZ,West,DWYAH99GY3Q4,879770,1,0,Open,""
GS06P03TDC0014,236220,2005-01-05,4740,H346,Midwest,H65RMJLAT6E3,0,1,0,Open,3
FA449710H0001,236220,2010-08-25,5700,Z152,West,GTZ5V5PFXJ51,0,3,0,Open,""
47PK0621C0006,236220,2021-03-31,4740,Z2AA,West,FCLNSFMRJ2M8,198134,3,3075,Open,1
W911S619C0005,236220,2019-04-10,2100,Y1PZ,Southwest,YR7CLZFGCM95,300710,0,0,Restricted,1
GS11P16YTC7165,236220,2016-07-19,4740,Z2AA,Southeast,ZLDBY8999LM6,239645,0,0,Restricted,1
W912QR04C0026,236220,2004-09-17,2100,Y112,Northeast,CVE3BK5QABK3,4081514,5,12186,Open,6
GS11P07YEC0037,236220,2007-01-10,4740,Z111,Southeast,HL8UABMLULZ4,408204,7,697155,Restricted,1
AG32SCC170063,236220,2017-09-13,12H2,Z2AA,Southeast,HHWNBYZHKMC5,15941,0,0,Restricted,1
47PK0919C0013,236220,2019-05-24,4740,Z2AA,West,NGGEHDKTGPL5,9235,0,0,Open,2
140P2020C0041,236220,2020-08-11,1443,Y1FB,Southeast,GR8LJ61N3PM5,2050302,10,180060,Restricted,1
36C25219C0035,236220,2019-02-27,3600,Y1DZ,Midwest,DRZYN7F3EN77,10834025,22,362211,Open,3
FA252105C0062,236220,2005-08-22,5700,Z299,Southeast,H96PDY7RGJW3,49600,0,0,Open,""
SIT70008C0011,236220,2008-08-23,1900,Z161,Southeast,LN9PU5M2YZN5,332219,2,58641,Open,7
W5J9JE12C0001,236220,2012-01-22,2100,Z1JZ,Southeast,KA5HQCLKUVW1,9979812,15,4196363,Open,25
HHSD200201588134C,236220,2015-09-28,7523,Y1JZ,Southeast,JFDNG532ZLX9,610397,4,6911,Restricted,1
36C24821C0028,236220,2021-05-28,3600,Y1AA,Southeast,SEHNF3GN5H95,276000,0,0,Restricted,1
36C25924C0131,236220,2024-09-26,3600,C1AZ,West,U2KHVTQM6G26,2318447,1,0,Open,6
VA262C0424,236220,2008-11-05,3600,Z141,West,XL1HXLG5L2G8,896640,1,56860,Open,1
FA281611C0010,236220,2011-09-26,5700,Y291,West,KX79YME782R4,468767,1,0,Open,""
W9133L18C0011,236220,2018-05-09,2100,R499,West,P5F8NW7UB7C8,1212526,0,0,Restricted,1
W912QR05C0032,236220,2005-09-21,2100,Z299,Midwest,FTL5NB3MWA98,255877,0,0,Open,5
VA256C1454A,236220,2011-09-23,3600,Y199,Southeast,LKMHASQ8J2M7,511728,0,0,Restricted,1
V255657A10291,236220,2004-09-20,3600,Z141,Midwest,C12XPMLGH478,91450,1,21200,Restricted,1
W9124Q05C0268,236220,2005-06-21,2100,Y299,Southeast,MTXJF2HF2W83,73559,2,69848,Restricted,1
GS10P07XJP0068,236220,2007-09-24,4740,Z111,West,H8ZXCH5PPEQ1,9711,1,0,Restricted,1
GS08P11JCC0015,236220,2011-07-29,4740,Z111,West,XZYDR46S5K29,62760,1,0,Restricted,1
VA244C0409,236220,2008-07-02,3600,Z141,Northeast,CZZMSDNWB6J1,2091000,6,144615,Open,3
